"Time","vhx","vhy"
1026,5.985205809547056e-07,1.652502071034994e-06
1027,6.301578855239942e-07,1.631303663995427e-06
1028,6.617310298887077e-07,1.610108815793666e-06
1029,6.932375889188758e-07,1.588916061672562e-06
1030,7.246751649507346e-07,1.567723893916782e-06
1031,7.560413878879471e-07,1.546530762502246e-06
1032,7.873339152926969e-07,1.525335075740434e-06
1033,8.185504324666969e-07,1.504135200917198e-06
1034,8.496886525220847e-07,1.482929464925988e-06
1035,8.807463164422454e-07,1.461716154895078e-06
1036,9.117211931325463e-07,1.440493518808731e-06
1037,9.426110794610574e-07,1.419259766121984e-06
1038,9.73413800289209e-07,1.398013068369005e-06
1039,1.004127208492484e-06,1.376751559764861e-06
1040,1.034749184971083e-06,1.35547333780057e-06
1041,1.065277638650681e-06,1.334176463831413e-06
1042,1.095710506473234e-06,1.312858963658392e-06
1043,1.126045753377929e-06,1.291518828102902e-06
1044,1.156281372272231e-06,1.270154013574521e-06
1045,1.186415383993173e-06,1.248762442632023e-06
1046,1.216445837258818e-06,1.227342004537636e-06
1047,1.246370808610043e-06,1.205890555804598e-06
1048,1.276188402342581e-06,1.184405920738203e-06
1049,1.305896750429465e-06,1.162885891970303e-06
1050,1.335494012433875e-06,1.141328230987607e-06
1051,1.364978375412469e-06,1.119730668653749e-06
1052,1.394348053809193e-06,1.098090905725448e-06
1053,1.423601289339734e-06,1.076406613362973e-06
1054,1.45273635086658e-06,1.05467543363499e-06
1055,1.481751534264793e-06,1.032894980018219e-06
1056,1.510645162278595e-06,1.011062837892091e-06
1057,1.539415584368785e-06,9.891765650285937e-07
1058,1.568061176551063e-06,9.672336920778511e-07
1059,1.596580341225402e-06,9.45231723049394e-07
1060,1.624971506996476e-06,9.231681357898099e-07
1061,1.653233128485244e-06,9.010403824568615e-07
1062,1.681363686131821e-06,8.788458899905512e-07
1063,1.709361685989679e-06,8.565820605814692e-07
1064,1.737225659511247e-06,8.342462721367195e-07
1065,1.764954163325131e-06,8.118358787439882e-07
1066,1.792545779004845e-06,7.893482111339459e-07
1067,1.819999112829413e-06,7.667805771415941e-07
1068,1.847312795535664e-06,7.441302621667246e-07
1069,1.874485482062602e-06,7.213945296341818e-07
1070,1.901515851287734e-06,6.985706214540894e-07
1071,1.928402605755633e-06,6.7565575848266e-07
1072,1.955144471398767e-06,6.52647140983891e-07
1073,1.981740197250761e-06,6.29541949092703e-07
1074,2.008188555152155e-06,6.063373432798145e-07
1075,2.034488339448852e-06,5.830304648188346e-07
1076,2.060638366683367e-06,5.596184362561279e-07
1077,2.086637475278973e-06,5.360983618836471e-07
1078,2.11248452521696e-06,5.124673282153968e-07
1079,2.138178397707049e-06,4.887224044677874e-07
1080,2.163717994851186e-06,4.648606430443731e-07
1081,2.189102239300809e-06,4.408790800254371e-07
1082,2.214330073907781e-06,4.167747356626665e-07
1083,2.23940046136912e-06,3.925446148795548e-07
1084,2.264312383865631e-06,3.681857077777125e-07
1085,2.289064842694743e-06,3.436949901496322e-07
1086,2.313656857897511e-06,3.190694239981429e-07
1087,2.338087467880158e-06,2.943059580631294e-07
1088,2.36235572903013e-06,2.694015283556187e-07
1089,2.386460715326996e-06,2.443530586998409e-07
1090,2.410401517948256e-06,2.191574612833176e-07
1091,2.434177244870291e-06,1.938116372156396e-07
1092,2.457787020464617e-06,1.683124770959294e-07
1093,2.481229985089612e-06,1.42656861589484e-07
1094,2.504505294677941e-06,1.16841662013821e-07
1095,2.527612120319773e-06,9.086374093436798e-08
1096,2.550549647842125e-06,6.471995277008723e-08
1097,2.57331707738442e-06,3.840714440933582e-08
1098,2.595913622970432e-06,1.192215583598432e-08
1099,2.618338512076902e-06,-1.473817923378236e-08
1100,2.640590985198993e-06,-4.157703270382515e-08
1101,2.662670295412742e-06,-6.859758143963495e-08
1102,2.684575707934764e-06,-9.580300659853759e-08
1103,2.706306499679396e-06,-1.2319649294892e-07
1104,2.727861958813489e-06,-1.50781228177865e-07
1105,2.74924138430908e-06,-1.78560402187412e-07
1106,2.770444085494062e-06,-2.065372063792604e-07
1107,2.79146938160122e-06,-2.347148329277636e-07
1108,2.812316601315731e-06,-2.630964740412975e-07
1109,2.832985082321383e-06,-2.916853212119741e-07
1110,2.853474170845728e-06,-3.204845644534615e-07
1111,2.873783221204391e-06,-3.494973915273035e-07
1112,2.893911595344771e-06,-3.787269871573508e-07
1113,2.913858662389303e-06,-4.081765322326582e-07
1114,2.933623798178621e-06,-4.37849202998778e-07
1115,2.953206384814679e-06,-4.677481702374796e-07
1116,2.972605810204218e-06,-4.978765984350906e-07
1117,2.991821467602709e-06,-5.282376449395771e-07
1118,3.010852755159031e-06,-5.588344591063941e-07
1119,3.029699075461131e-06,-5.896701814332944e-07
1120,3.04835983508287e-06,-6.207479426843236e-07
1121,3.066834444132238e-06,-6.520708630031259e-07
1122,3.085122315801342e-06,-6.836420510157322e-07
1123,3.103222865918145e-06,-7.154646029231267e-07
1124,3.121135512500442e-06,-7.47541601583687e-07
1125,3.138859675312074e-06,-7.798761155859425e-07
1126,3.156394775421834e-06,-8.124711983116827e-07
1127,3.173740234765098e-06,-8.453298869898312e-07
1128,3.190895475708583e-06,-8.784552017413528e-07
1129,3.207859920618275e-06,-9.118501446154211e-07
1130,3.22463299143097e-06,-9.455176986172589e-07
1131,3.241214109229503e-06,-9.794608267278597e-07
1132,3.257602693821946e-06,-1.01368247091607e-06
1133,3.273798163325019e-06,-1.048185551143196e-06
1134,3.289799933751922e-06,-1.082972964360689e-06
1135,3.305607418604847e-06,-1.118047583501052e-06
1136,3.321220028472292e-06,-1.153412256462543e-06
1137,3.336637170631598e-06,-1.189069805088069e-06
1138,3.351858248656732e-06,-1.225023024138285e-06
1139,3.366882662031663e-06,-1.261274680259905e-06
1140,3.381709805769513e-06,-1.297827510949131e-06
1141,3.396339070037695e-06,-1.33468422351077e-06
1142,3.410769839789245e-06,-1.371847494013607e-06
1143,3.425001494400654e-06,-1.409319966242196e-06
1144,3.439033407316286e-06,-1.447104250645656e-06
1145,3.452864945699675e-06,-1.485202923283979e-06
1146,3.466495470091923e-06,-1.523618524771936e-06
1147,3.479924334077287e-06,-1.562353559221514e-06
1148,3.493150883956421e-06,-1.601410493182918e-06
1149,3.506174458427089e-06,-1.640791754584703e-06
1150,3.518994388272956e-06,-1.680499731673625e-06
1151,3.531609996060381e-06,-1.720536771954345e-06
1152,3.544020595843478e-06,-1.760905181129713e-06
1153,3.556225492877734e-06,-1.801607222041963e-06
1154,3.568223983342251e-06,-1.842645113615183e-06
1155,3.580015354070793e-06,-1.88402102979956e-06
1156,3.591598882291968e-06,-1.925737098517907e-06
1157,3.602973835378609e-06,-1.967795400614693e-06
1158,3.614139470606485e-06,-2.010197968808263e-06
1159,3.625095034922637e-06,-2.052946786646443e-06
1160,3.635839764723495e-06,-2.096043787466051e-06
1161,3.646372885642828e-06,-2.139490853356717e-06
1162,3.656693612349851e-06,-2.183289814129315e-06
1163,3.666801148357458e-06,-2.227442446289708e-06
1164,3.676694685840961e-06,-2.271950472017693e-06
1165,3.686373405467275e-06,-2.316815558152025e-06
1166,3.695836476234873e-06,-2.362039315181565e-06
1167,3.705083055324494e-06,-2.407623296243112e-06
1168,3.7141122879609e-06,-2.453568996126156e-06
1169,3.722923307285684e-06,-2.499877850284931e-06
1170,3.731515234241309e-06,-2.546551233858201e-06
1171,3.739887177466603e-06,-2.593590460696958e-06
1172,3.748038233203619e-06,-2.640996782400472e-06
1173,3.755967485216191e-06,-2.688771387360952e-06
1174,3.763674004720128e-06,-2.736915399817198e-06
1175,3.771156850325333e-06,-2.785429878917299e-06
1176,3.778415067989759e-06,-2.834315817791095e-06
1177,3.785447690985435e-06,-2.883574142632213e-06
1178,3.792253739876582e-06,-2.933205711790194e-06
1179,3.798832222509999e-06,-2.983211314872973e-06
1180,3.805182134017679e-06,-3.033591671859808e-06
1181,3.811302456831845e-06,-3.084347432225052e-06
1182,3.817192160712384e-06,-3.135479174072799e-06
1183,3.822850202786832e-06,-3.186987403282789e-06
1184,3.828275527602933e-06,-3.238872552667746e-06
1185,3.833467067193802e-06,-3.291134981142186e-06
1186,3.838423741155834e-06,-3.343774972902962e-06
1187,3.843144456739302e-06,-3.396792736621865e-06
1188,3.847628108951749e-06,-3.450188404650162e-06
1189,3.851873580674204e-06,-3.503962032235376e-06
1190,3.855879742790231e-06,-3.558113596750423e-06
1191,3.859645454327854e-06,-3.612642996935241e-06
1192,3.86316956261441e-06,-3.667550052150914e-06
1193,3.866450903444272e-06,-3.722834501646568e-06
1194,3.869488301259511e-06,-3.778496003839055e-06
1195,3.872280569343475e-06,-3.834534135605374e-06
1196,3.874826510027304e-06,-3.890948391588192e-06
1197,3.877124914909362e-06,-3.947738183514296e-06
1198,3.879174565087533e-06,-4.004902839526029e-06
1199,3.880974231404488e-06,-4.062441603526041e-06
1200,3.882522674705763e-06,-4.120353634534954e-06
1201,3.883818646110651e-06,-4.178638006062416e-06
1202,3.884860887295956e-06,-4.237293705491275e-06
1203,3.885648130792449e-06,-4.29631963347498e-06
1204,3.886179100294124e-06,-4.355714603348267e-06
1205,3.886452510980009e-06,-4.415477340551053e-06
1206,3.886467069848695e-06,-4.475606482065688e-06
1207,3.886221476065363e-06,-4.536100575867312e-06
1208,3.885714421321272e-06,-4.596958080387533e-06
1209,3.884944590205721e-06,-4.658177363991381e-06
1210,3.883910660590287e-06,-4.719756704467309e-06
1211,3.882611304025343e-06,-4.781694288530559e-06
1212,3.881045186148707e-06,-4.84398821133951e-06
1213,3.879210967106388e-06,-4.906636476025283e-06
1214,3.877107301985296e-06,-4.969636993234372e-06
1215,3.874732841257786e-06,-5.032987580684347e-06
1216,3.872086231238016e-06,-5.096685962732532e-06
1217,3.869166114549856e-06,-5.160729769957746e-06
1218,3.865971130606391e-06,-5.22511653875487e-06
1219,3.862499916100765e-06,-5.289843710942445e-06
1220,3.858751105508347e-06,-5.354908633382945e-06
1221,3.854723331599957e-06,-5.420308557616086e-06
1222,3.850415225966111e-06,-5.486040639504661e-06
1223,3.845825419552142e-06,-5.552101938893332e-06
1224,3.840952543203958e-06,-5.618489419279985e-06
1225,3.835795228224343e-06,-5.68519994749972e-06
1226,3.830352106939685e-06,-5.752230293421603e-06
1227,3.824621813276865e-06,-5.8195771296578e-06
1228,3.818602983350227e-06,-5.887237031285501e-06
1229,3.812294256058408e-06,-5.955206475581082e-06
1230,3.805694273690845e-06,-6.023481841767131e-06
1231,3.798801682543823e-06,-6.092059410771615e-06
1232,3.791615133545828e-06,-6.160935364999728e-06
1233,3.784133282892058e-06,-6.230105788118156e-06
1234,3.776354792687834e-06,-6.299566664851701e-06
1235,3.768278331600798e-06,-6.369313880792417e-06
1236,3.759902575521627e-06,-6.439343222221246e-06
1237,3.751226208233048e-06,-6.509650375941996e-06
1238,3.742247922087054e-06,-6.580230929127832e-06
1239,3.732966418689927e-06,-6.651080369180301e-06
1240,3.723380409595007e-06,-6.722194083600803e-06
1241,3.713488617002935e-06,-6.793567359874603e-06
1242,3.703289774469068e-06,-6.865195385367453e-06
1243,3.692782627617977e-06,-6.937073247234847e-06
1244,3.681965934864673e-06,-7.009195932343876e-06
1245,3.670838468142395e-06,-7.081558327207895e-06
1246,3.659399013636723e-06,-7.154155217933898e-06
1247,3.647646372525673e-06,-7.226981290182864e-06
1248,3.635579361725669e-06,-7.30003112914289e-06
1249,3.623196814643096e-06,-7.373299219515507e-06
1250,3.610497581931124e-06,-7.446779945514906e-06
1251,3.597480532251582e-06,-7.520467590880675e-06
1252,3.584144553041696e-06,-7.5943563389035e-06
1253,3.57048855128533e-06,-7.668440272464555e-06
1254,3.556511454288531e-06,-7.742713374088274e-06
1255,3.542212210459053e-06,-7.817169526008943e-06
1256,3.527589790089722e-06,-7.89180251025094e-06
1257,3.512643186145188e-06,-7.966606008722988e-06
1258,3.497371415051975e-06,-8.041573603326497e-06
1259,3.481773517491436e-06,-8.116698776078155e-06
1260,3.465848559195377e-06,-8.191974909246805e-06
1261,3.449595631744104e-06,-8.267395285505036e-06
1262,3.433013853366537e-06,-8.342953088095358e-06
1263,3.416102369742235e-06,-8.41864140101137e-06
1264,3.398860354804957e-06,-8.494453209193964e-06
1265,3.381287011547425e-06,-8.570381398742796e-06
1266,3.363381572827199e-06,-8.646418757143207e-06
1267,3.345143302173187e-06,-8.722557973508865e-06
1268,3.326571494592612e-06,-8.798791638840052e-06
1269,3.307665477378111e-06,-8.875112246298303e-06
1270,3.28842461091468e-06,-8.951512191497072e-06
1271,3.26884828948618e-06,-9.027983772808996e-06
1272,3.248935942081187e-06,-9.104519191689717e-06
1273,3.228687033197713e-06,-9.181110553018763e-06
1274,3.208101063646738e-06,-9.257749865457444e-06
1275,3.187177571354085e-06,-9.334429041824109e-06
1276,3.165916132160459e-06,-9.411139899486967e-06
1277,3.144316360619291e-06,-9.487874160774831e-06
1278,3.122377910792136e-06,-9.564623453405665e-06
1279,3.100100477041304e-06,-9.641379310933486e-06
1280,3.07748379481952e-06,-9.718133173213834e-06
1281,3.054527641456145e-06,-9.794876386887746e-06
1282,3.03123183693991e-06,-9.87160020588478e-06
1283,3.007596244697641e-06,-9.948295791945252e-06
1284,2.983620772368864e-06,-1.002495421516171e-05
1285,2.959305372575886e-06,-1.010156645454011e-05
1286,2.934650043689164e-06,-1.017812339858081e-05
1287,2.909654830587565e-06,-1.025461584587954e-05
1288,2.884319825413336e-06,-1.03310345057487e-05
1289,2.85864516832143e-06,-1.040736999885918e-05
1290,2.83263104822295e-06,-1.048361285790269e-05
1291,2.806277703522421e-06,-1.05597535282752e-05
1292,2.779585422848573e-06,-1.063578236878127e-05
1293,2.752554545778363e-06,-1.071168965235978e-05
1294,2.725185463554077e-06,-1.078746556683112e-05
1295,2.697478619793045e-06,-1.086310021566598e-05
1296,2.669434511189817e-06,-1.093858361877613e-05
1297,2.641053688210526e-06,-1.101390571332696e-05
1298,2.612336755779098e-06,-1.108905635457252e-05
1299,2.583284373955138e-06,-1.116402531671263e-05
1300,2.553897258603132e-06,-1.123880229377251e-05
1301,2.524176182052726e-06,-1.131337690050526e-05
1302,2.494121973749924e-06,-1.13877386733168e-05
1303,2.463735520898731e-06,-1.146187707121394e-05
1304,2.433017769093184e-06,-1.153578147677538e-05
1305,2.401969722939458e-06,-1.160944119714571e-05
1306,2.370592446667688e-06,-1.168284546505287e-05
1307,2.338887064733427e-06,-1.175598343984874e-05
1308,2.306854762408365e-06,-1.182884420857307e-05
1309,2.274496786360123e-06,-1.19014167870411e-05
1310,2.241814445220819e-06,-1.197369012095439e-05
1311,2.208809110144269e-06,-1.204565308703553e-05
1312,2.175482215351504e-06,-1.211729449418607e-05
1313,2.141835258664359e-06,-1.218860308466848e-05
1314,2.107869802026959e-06,-1.225956753531135e-05
1315,2.073587472014855e-06,-1.233017645873856e-05
1316,2.038989960331555e-06,-1.240041840462186e-05
1317,2.004079024292251e-06,-1.247028186095716e-05
1318,1.968856487294537e-06,-1.253975525536424e-05
1319,1.933324239275862e-06,-1.260882695641016e-05
1320,1.897484237157518e-06,-1.267748527495602e-05
1321,1.861338505275031e-06,-1.274571846552721e-05
1322,1.82488913579457e-06,-1.281351472770683e-05
1323,1.788138289115378e-06,-1.288086220755236e-05
1324,1.751088194257853e-06,-1.294774899903549e-05
1325,1.71374114923724e-06,-1.301416314550495e-05
1326,1.676099521422578e-06,-1.308009264117197e-05
1327,1.63816574788083e-06,-1.314552543261859e-05
1328,1.59994233570598e-06,-1.321044942032864e-05
1329,1.56143186233289e-06,-1.327485246024065e-05
1330,1.522636975835793e-06,-1.333872236532344e-05
1331,1.483560395211136e-06,-1.340204690717321e-05
1332,1.444204910644777e-06,-1.346481381763285e-05
1333,1.404573383763189e-06,-1.352701079043232e-05
1334,1.364668747868639e-06,-1.358862548285061e-05
1335,1.324494008158097e-06,-1.364964551739865e-05
1336,1.284052241925791e-06,-1.371005848352305e-05
1337,1.243346598749192e-06,-1.376985193933044e-05
1338,1.202380300658295e-06,-1.382901341333153e-05
1339,1.161156642288091e-06,-1.388753040620601e-05
1340,1.119678991014092e-06,-1.394539039258606e-05
1341,1.077950787070675e-06,-1.40025808228599e-05
1342,1.035975543652239e-06,-1.405908912499398e-05
1343,9.937568469969795e-07,-1.411490270637375e-05
1344,9.512983564531272e-07,-1.417000895566284e-05
1345,9.08603804527669e-07,-1.422439524468011e-05
1346,8.656769969172205e-07,-1.427804893029424e-05
1347,8.225218125211493e-07,-1.433095735633529e-05
1348,7.791422034366964e-07,-1.438310785552324e-05
1349,7.355421949360432e-07,-1.443448775141282e-05
1350,6.917258854252919e-07,-1.448508436035407e-05
1351,6.476974463851045e-07,-1.453488499346881e-05
1352,6.034611222930911e-07,-1.458387695864173e-05
1353,5.590212305276697e-07,-1.463204756252652e-05
1354,5.143821612535539e-07,-1.467938411256593e-05
1355,4.695483772884937e-07,-1.472587391902567e-05
1356,4.245244139514892e-07,-1.477150429704152e-05
1357,3.793148788922566e-07,-1.481626256867951e-05
1358,3.339244519017629e-07,-1.486013606500808e-05
1359,2.883578847040978e-07,-1.490311212818228e-05
1360,2.426200007292411e-07,-1.494517811353939e-05
1361,1.967156948670528e-07,-1.498632139170521e-05
1362,1.506499332020353e-07,-1.502652935071107e-05
1363,1.044277527292213e-07,-1.506578939812034e-05
1364,5.80542610508129e-08,-1.510408896316449e-05
1365,1.153463605381364e-08,-1.514141549888813e-05
1366,-3.512587443163979e-08,-1.517775648430207e-05
1367,-8.192195299313362e-08,-1.521309942654462e-05
1368,-1.288482130159048e-07,-1.524743186304976e-05
1369,-1.758991990821796e-07,-1.528074136372246e-05
1370,-2.23069387389716e-07,-1.531301553311996e-05
1371,-2.703531861896358e-07,-1.534424201263903e-05
1372,-3.177449362434599e-07,-1.53744084827083e-05
1373,-3.652389112995114e-07,-1.540350266498517e-05
1374,-4.128293185885313e-07,-1.543151232455697e-05
1375,-4.605102993385758e-07,-1.545842527214583e-05
1376,-5.082759293092511e-07,-1.548422936631622e-05
1377,-5.561202193450641e-07,-1.550891251568556e-05
1378,-6.040371159480575e-07,-1.553246268113648e-05
1379,-6.520205018697395e-07,-1.55548678780305e-05
1380,-7.000641967220256e-07,-1.557611617842297e-05
1381,-7.481619576074133e-07,-1.559619571327809e-05
1382,-7.963074797682985e-07,-1.561509467468416e-05
1383,-8.444943972552946e-07,-1.563280131806776e-05
1384,-8.927162836145631e-07,-1.564930396440722e-05
1385,-9.409666525942234e-07,-1.566459100244408e-05
1386,-9.892389588695925e-07,-1.567865089089247e-05
1387,-1.037526598787311e-06,-1.569147216064587e-05
1388,-1.085822911128308e-06,-1.570304341698045e-05
1389,-1.134121177889457e-06,-1.57133533417548e-05
1390,-1.182414625083927e-06,-1.572239069560546e-05
1391,-1.230696423560158e-06,-1.573014432013767e-05
1392,-1.278959689839332e-06,-1.573660314011085e-05
1393,-1.32719748697125e-06,-1.574175616561844e-05
1394,-1.375402825408595e-06,-1.574559249426153e-05
1395,-1.423568663899519e-06,-1.574810131331561e-05
1396,-1.47168791039825e-06,-1.574927190189067e-05
1397,-1.5197534229939e-06,-1.574909363308301e-05
1398,-1.567758010857198e-06,-1.574755597611945e-05
1399,-1.615694435205047e-06,-1.574464849849281e-05
1400,-1.663555410282874e-06,-1.574036086808846e-05
1401,-1.711333604364596e-06,-1.573468285530127e-05
1402,-1.759021640770135e-06,-1.572760433514272e-05
1403,-1.806612098900255e-06,-1.571911528933786e-05
1404,-1.854097515288742e-06,-1.570920580841135e-05
1405,-1.901470384671652e-06,-1.569786609376231e-05
1406,-1.948723161073582e-06,-1.568508645972764e-05
1407,-1.995848258910843e-06,-1.567085733563335e-05
1408,-2.042838054111278e-06,-1.565516926783339e-05
1409,-2.089684885250713e-06,-1.56380129217358e-05
1410,-2.136381054705748e-06,-1.561937908381557e-05
1411,-2.182918829822888e-06,-1.5599258663614e-05
1412,-2.229290444103699e-06,-1.557764269572405e-05
1413,-2.275488098406006e-06,-1.555452234176129e-05
1414,-2.321503962160772e-06,-1.55298888923205e-05
1415,-2.367330174604579e-06,-1.550373376891679e-05
1416,-2.412958846027604e-06,-1.547604852591156e-05
1417,-2.458382059036733e-06,-1.544682485242275e-05
1418,-2.503591869833869e-06,-1.541605457421894e-05
1419,-2.548580309508986e-06,-1.538372965559709e-05
1420,-2.593339385347953e-06,-1.534984220124353e-05
1421,-2.637861082154806e-06,-1.531438445807788e-05
1422,-2.682137363588314e-06,-1.527734881707976e-05
1423,-2.726160173512625e-06,-1.523872781509766e-05
1424,-2.769921437361822e-06,-1.519851413663986e-05
1425,-2.813413063518125e-06,-1.515670061564731e-05
1426,-2.85662694470357e-06,-1.511328023724787e-05
1427,-2.899554959384846e-06,-1.506824613949163e-05
1428,-2.942188973191297e-06,-1.502159161506715e-05
1429,-2.984520840345533e-06,-1.497331011299862e-05
1430,-3.026542405106765e-06,-1.492339524032312e-05
1431,-3.068245503226403e-06,-1.487184076374795e-05
1432,-3.10962196341566e-06,-1.481864061128834e-05
1433,-3.150663608825193e-06,-1.476378887388405e-05
1434,-3.191362258536161e-06,-1.470727980699603e-05
1435,-3.231709729062767e-06,-1.464910783218173e-05
1436,-3.27169783586589e-06,-1.458926753864971e-05
1437,-3.311318394877535e-06,-1.452775368479273e-05
1438,-3.350563224035879e-06,-1.446456119969931e-05
1439,-3.389424144830667e-06,-1.439968518464372e-05
1440,-3.427892983858718e-06,-1.433312091455388e-05
1441,-3.465961574389143e-06,-1.42648638394571e-05
1442,-3.503621757938192e-06,-1.419490958590355e-05
1443,-3.540865385853273e-06,-1.412325395836699e-05
1444,-3.577684320905953e-06,-1.404989294062303e-05
1445,-3.61407043889375e-06,-1.397482269710413e-05
1446,-3.65001563025017e-06,-1.389803957423168e-05
1447,-3.685511801663025e-06,-1.381954010172472e-05
1448,-3.720550877700461e-06,-1.373932099388498e-05
1449,-3.755124802444552e-06,-1.365737915085849e-05
1450,-3.789225541132175e-06,-1.357371165987329e-05
1451,-3.822845081802765e-06,-1.348831579645292e-05
1452,-3.855975436952695e-06,-1.34011890256059e-05
1453,-3.888608645195995e-06,-1.331232900299086e-05
1454,-3.920736772931139e-06,-1.322173357605702e-05
1455,-3.952351916013417e-06,-1.312940078516011e-05
1456,-3.983446201432778e-06,-1.303532886465336e-05
1457,-4.01401178899669e-06,-1.293951624395355e-05
1458,-4.044040873017765e-06,-1.284196154858194e-05
1459,-4.073525684005808e-06,-1.274266360117981e-05
1460,-4.102458490363973e-06,-1.26416214224986e-05
1461,-4.130831600088557e-06,-1.253883423236453e-05
1462,-4.158637362472456e-06,-1.243430145061739e-05
1463,-4.185868169811492e-06,-1.232802269802344e-05
1464,-4.21251645911364e-06,-1.221999779716233e-05
1465,-4.238574713810585e-06,-1.211022677328794e-05
1466,-4.264035465471434e-06,-1.199870985516278e-05
1467,-4.288891295518119e-06,-1.188544747586607e-05
1468,-4.313134836942174e-06,-1.177044027357513e-05
1469,-4.33675877602261e-06,-1.16536890923203e-05
1470,-4.359755854044421e-06,-1.15351949827128e-05
1471,-4.382118869017452e-06,-1.141495920264576e-05
1472,-4.403840677395273e-06,-1.129298321796817e-05
1473,-4.424914195793615e-06,-1.116926870313154e-05
1474,-4.445332402708137e-06,-1.104381754180937e-05
1475,-4.465088340231124e-06,-1.091663182748906e-05
1476,-4.48417511576662e-06,-1.07877138640363e-05
1477,-4.502585903743892e-06,-1.065706616623174e-05
1478,-4.520313947328576e-06,-1.052469146027988e-05
1479,-4.537352560131422e-06,-1.039059268429001e-05
1480,-4.553695127913969e-06,-1.025477298872924e-05
1481,-4.569335110291106e-06,-1.011723573684711e-05
1482,-4.584266042429875e-06,-9.977984505072332e-06
1483,-4.598481536744224e-06,-9.837023083380741e-06
1484,-4.611975284585527e-06,-9.694355475635153e-06
1485,-4.624741057928207e-06,-9.549985899896383e-06
1486,-4.636772711050166e-06,-9.40391878870579e-06
1487,-4.648064182207942e-06,-9.2561587893388e-06
1488,-4.658609495305731e-06,-9.106710764029928e-06
1489,-4.66840276155823e-06,-8.955579790168395e-06
1490,-4.677438181146958e-06,-8.802771160465002e-06
1491,-4.685710044869351e-06,-8.648290383089757e-06
1492,-4.693212735780648e-06,-8.492143181780252e-06
1493,-4.699940730827908e-06,-8.334335495920589e-06
1494,-4.705888602475904e-06,-8.174873480591244e-06
1495,-4.711051020324483e-06,-8.013763506589077e-06
1496,-4.71542275271708e-06,-7.851012160417956e-06
1497,-4.718998668339854e-06,-7.686626244249756e-06
1498,-4.721773737811277e-06,-7.520612775855627e-06
1499,-4.723743035261613e-06,-7.352978988507388e-06
1500,-4.72490173990202e-06,-7.183732330849248e-06
1501,-4.725245137582831e-06,-7.012880466739543e-06
1502,-4.724768622340752e-06,-6.840431275062504e-06
1503,-4.723467697934452e-06,-6.666392849510112e-06
1504,-4.721337979368259e-06,-6.490773498333764e-06
1505,-4.718375194403583e-06,-6.313581744065956e-06
1506,-4.714575185057716e-06,-6.134826323211817e-06
1507,-4.70993390908954e-06,-5.954516185910378e-06
1508,-4.704447441471873e-06,-5.77266049556575e-06
1509,-4.698111975850065e-06,-5.589268628448089e-06
1510,-4.690923825986456e-06,-5.404350173264064e-06
1511,-4.68287942719032e-06,-5.217914930697484e-06
1512,-4.673975337732968e-06,-5.02997291291921e-06
1513,-4.664208240247582e-06,-4.840534343067153e-06
1514,-4.653574943113563e-06,-4.649609654695665e-06
1515,-4.642072381824778e-06,-4.457209491194897e-06
1516,-4.629697620341651e-06,-4.263344705179802e-06
1517,-4.616447852426582e-06,-4.068026357848764e-06
1518,-4.602320402962232e-06,-3.871265718312243e-06
1519,-4.587312729252618e-06,-3.673074262890972e-06
1520,-4.571422422306299e-06,-3.47346367438409e-06
1521,-4.554647208101727e-06,-3.272445841307242e-06
1522,-4.536984948834061e-06,-3.07003285710033e-06
1523,-4.518433644143256e-06,-2.866237019305489e-06
1524,-4.498991432323082e-06,-2.661070828714954e-06
1525,-4.478656591510783e-06,-2.454546988489066e-06
1526,-4.457427540856888e-06,-2.246678403244328e-06
1527,-4.435302841675074e-06,-2.037478178111938e-06
1528,-4.412281198571469e-06,-1.826959617766366e-06
1529,-4.388361460553364e-06,-1.615136225424453e-06
1530,-4.363542622116869e-06,-1.402021701815299e-06
1531,-4.337823824313091e-06,-1.187629944120176e-06
1532,-4.31120435579275e-06,-9.71975044883801e-07
1533,-4.283683653828795e-06,-7.55071290896044e-07
1534,-4.255261305316696e-06,-5.369331620447856e-07
1535,-4.225937047752113e-06,-3.175753301399807e-07
1536,-4.195710770185746e-06,-9.701265770870999e-08
1537,-4.164582514154981e-06,1.247398032381556e-07
1538,-4.132552474591995e-06,3.476668124676883e-07
1539,-4.099621000708134e-06,5.717529428150123e-07
1540,-4.065788596854327e-06,7.969825815015192e-07
1541,-4.03105592335702e-06,1.023339931480935e-06
1542,-3.995423797329602e-06,1.250809012813189e-06
1543,-3.95889319345892e-06,1.479373664065715e-06
1544,-3.921465244766739e-06,1.70901754374225e-06
1545,-3.883141243345649e-06,1.939724131738574e-06
1546,-3.843922641069561e-06,2.171476730825327e-06
1547,-3.803811050277949e-06,2.404258468157425e-06
1548,-3.762808244434308e-06,2.638052296809984e-06
1549,-3.720916158757977e-06,2.872840997340327e-06
1550,-3.678136890829374e-06,3.108607179376347e-06
1551,-3.634472701168453e-06,3.345333283230029e-06
1552,-3.589926013785993e-06,3.583001581536921e-06
1553,-3.544499416707554e-06,3.821594180920625e-06
1554,-3.498195662469932e-06,4.061093023682209e-06
1555,-3.451017668589919e-06,4.301479889514156e-06
1556,-3.402968518005045e-06,4.542736397239042e-06
1557,-3.354051459486135e-06,4.784844006571755e-06
1558,-3.304269908021596e-06,5.027784019905953e-06
1559,-3.253627445173203e-06,5.271537584123791e-06
