"Time","vhx","vhy"
965,-1.288351488157634e-05,1.625435371909473e-05
966,-1.286647017938757e-05,1.616575261972107e-05
967,-1.284905617348368e-05,1.607264594628007e-05
968,-1.283128107628798e-05,1.597503708973478e-05
969,-1.281315285078916e-05,1.587292995987162e-05
970,-1.279467920310611e-05,1.57663289870912e-05
971,-1.277586757513536e-05,1.565523912450677e-05
972,-1.275672513728497e-05,1.553966585033644e-05
973,-1.273725878129839e-05,1.5419615170574e-05
974,-1.271747511317019e-05,1.529509362192259e-05
975,-1.269738044615855e-05,1.516610827497618e-05
976,-1.267698079389631e-05,1.503266673763026e-05
977,-1.265628186360445e-05,1.489477715870621e-05
978,-1.263528904941105e-05,1.47524482317697e-05
979,-1.261400742577821e-05,1.460568919912645e-05
980,-1.25924417410412e-05,1.445450985597384e-05
981,-1.257059641106069e-05,1.429892055469202e-05
982,-1.254847551299389e-05,1.413893220925173e-05
983,-1.252608277918502e-05,1.397455629972089e-05
984,-1.250342159117943e-05,1.380580487684818e-05
985,-1.248049497386283e-05,1.363269056670309e-05
986,-1.245730558973095e-05,1.345522657535186e-05
987,-1.243385573328947e-05,1.327342669354735e-05
988,-1.241014732558855e-05,1.308730530141203e-05
989,-1.2386181908895e-05,1.28968773730924e-05
990,-1.236196064150281e-05,1.270215848136341e-05
991,-1.233748429268702e-05,1.250316480216075e-05
992,-1.231275323780145e-05,1.22999131190205e-05
993,-1.228776745352418e-05,1.209242082740398e-05
994,-1.22625265132524e-05,1.188070593888608e-05
995,-1.223702958264884e-05,1.166478708518688e-05
996,-1.221127541534343e-05,1.14446835220244e-05
997,-1.218526234879053e-05,1.122041513276852e-05
998,-1.215898830028567e-05,1.099200243187532e-05
999,-1.213245076314255e-05,1.075946656808076e-05
1000,-1.210564680303386e-05,1.052282932733576e-05
1001,-1.207857305449658e-05,1.028211313546093e-05
1002,-1.205122571760475e-05,1.003734106050332e-05
1003,-1.20236005548108e-05,9.78853681477668e-06
1004,-1.199569288795831e-05,9.535724756565685e-06
1005,-1.196749759546694e-05,9.278929891478653e-06
1006,-1.193900910969246e-05,9.018177873429704e-06
1007,-1.191022141446178e-05,8.753495005235521e-06
1008,-1.18811280427873e-05,8.484908238809812e-06
1009,-1.185172207475903e-05,8.21244517494157e-06
1010,-1.182199613561854e-05,7.936134062641129e-06
1011,-1.17919423940148e-05,7.656003798041657e-06
1012,-1.176155256044344e-05,7.37208392284244e-06
1013,-1.173081788587164e-05,7.084404622282269e-06
1014,-1.169972916054798e-05,6.792996722630712e-06
1015,-1.166827671300097e-05,6.497891688187117e-06
1016,-1.16364504092247e-05,6.199121617778049e-06
1017,-1.16042396520553e-05,5.896719240742999e-06
1018,-1.157163338073648e-05,5.590717912401963e-06
1019,-1.15386200706774e-05,5.281151608995776e-06
1020,-1.150518773340237e-05,4.968054922094728e-06
1021,-1.147132391669293e-05,4.651463052468582e-06
1022,-1.143701570492464e-05,4.331411803414932e-06
1023,-1.140224971959716e-05,4.007937573540944e-06
1024,-1.136701212005943e-05,3.681077348996763e-06
1025,-1.133128860443023e-05,3.350868695158762e-06
1026,-1.12950644107144e-05,3.017349747761909e-06
1027,-1.125832431811448e-05,2.68055920348073e-06
1028,-1.122105264853984e-05,2.340536309961767e-06
1029,-1.118323326831087e-05,1.99732085530725e-06
1030,-1.114484959006106e-05,1.650953157015324e-06
1031,-1.110588457483449e-05,1.301474050378779e-06
1032,-1.106632073438159e-05,9.489248763490144e-07
1033,-1.102614013364949e-05,5.933474688696078e-07
1034,-1.098532439347041e-05,2.347841416866123e-07
1035,-1.094385469344558e-05,-1.267223253558652e-07
1036,-1.090171177502475e-05,-4.911287005279698e-07
1037,-1.085887594478187e-05,-8.583913149231437e-07
1038,-1.081532707788534e-05,-1.2284660776557e-06
1039,-1.077104462176316e-05,-1.601308491533385e-06
1040,-1.072600759996159e-05,-1.976873669195145e-06
1041,-1.068019461619779e-05,-2.355116349700084e-06
1042,-1.063358385860452e-05,-2.735990915555021e-06
1043,-1.058615310416681e-05,-3.119451410165495e-06
1044,-1.053787972334991e-05,-3.505451555696034e-06
1045,-1.048874068491699e-05,-3.893944771323598e-06
1046,-1.043871256093552e-05,-4.284884191867362e-06
1047,-1.038777153197274e-05,-4.678222686778886e-06
1048,-1.033589339247655e-05,-5.073912879473982e-06
1049,-1.028305355634324e-05,-5.471907166988558e-06
1050,-1.022922706266895e-05,-5.872157739939228e-06
1051,-1.017438858168442e-05,-6.274616602769265e-06
1052,-1.011851242087136e-05,-6.67923559426037e-06
1053,-1.006157253125896e-05,-7.085966408289748e-06
1054,-1.000354251389907e-05,-7.494760614811098e-06
1055,-9.944395626518442e-06,-7.905569681039002e-06
1056,-9.884104790346812e-06,-8.31834499281435e-06
1057,-9.822642597117731e-06,-8.733037876129654e-06
1058,-9.759981316242525e-06,-9.14959961879118e-06
1059,-9.696092902153117e-06,-9.567981492195472e-06
1060,-9.630949001814172e-06,-9.988134773197729e-06
1061,-9.56452096240057e-06,-1.041001076604955e-05
1062,-9.496779839139599e-06,-1.083356082438056e-05
1063,-9.42769640331509e-06,-1.125873637320381e-05
1064,-9.357241150431464e-06,-1.168548893091918e-05
1065,-9.285384308536034e-06,-1.211377013129194e-05
1066,-9.212095846695468e-06,-1.254353174538357e-05
1067,-9.137345483627821e-06,-1.297472570341021e-05
1068,-9.061102696482977e-06,-1.340730411650679e-05
1069,-8.983336729773397e-06,-1.384121929837172e-05
1070,-8.904016604449432e-06,-1.427642378677016e-05
1071,-8.823111127119368e-06,-1.471287036487296e-05
1072,-8.740588899409503e-06,-1.51505120824069e-05
1073,-8.656418327462765e-06,-1.558930227659506e-05
1074,-8.570567631572924e-06,-1.602919459286458e-05
1075,-8.483004855951802e-06,-1.647014300529863e-05
1076,-8.393697878626442e-06,-1.691210183681255e-05
1077,-8.302614421463539e-06,-1.735502577903092e-05
1078,-8.209722060318616e-06,-1.779886991184597e-05
1079,-8.114988235306342e-06,-1.824358972263582e-05
1080,-8.018380261190026e-06,-1.868914112512205e-05
1081,-7.919865337885715e-06,-1.913548047784845e-05
1082,-7.819410561080102e-06,-1.958256460225972e-05
1083,-7.716982932957187e-06,-2.003035080036262e-05
1084,-7.61254937303149e-06,-2.04787968719512e-05
1085,-7.50607672908449e-06,-2.092786113137831e-05
1086,-7.397531788201511e-06,-2.137750242385671e-05
1087,-7.286881287904833e-06,-2.182768014127299e-05
1088,-7.174091927381095e-06,-2.227835423749955e-05
1089,-7.059130378798274e-06,-2.272948524318774e-05
1090,-6.941963298710473e-06,-2.318103428002976e-05
1091,-6.822557339545741e-06,-2.363296307447485e-05
1092,-6.700879161174376e-06,-2.408523397088673e-05
1093,-6.576895442554197e-06,-2.453780994412991e-05
1094,-6.450572893448841e-06,-2.499065461157337e-05
1095,-6.321878266216707e-06,-2.54437322445025e-05
1096,-6.190778367665582e-06,-2.589700777892626e-05
1097,-6.057240070970637e-06,-2.635044682577368e-05
1098,-5.921230327651821e-06,-2.680401568046896e-05
1099,-5.782716179607019e-06,-2.725768133187837e-05
1100,-5.641664771197314e-06,-2.771141147062332e-05
1101,-5.498043361381198e-06,-2.816517449675078e-05
1102,-5.351819335893487e-06,-2.861893952675957e-05
1103,-5.202960219466028e-06,-2.907267639997518e-05
1104,-5.051433688085637e-06,-2.952635568427054e-05
1105,-4.897207581286487e-06,-2.99799486811317e-05
1106,-4.740249914472694e-06,-3.043342743006268e-05
1107,-4.580528891267601e-06,-3.088676471233267e-05
1108,-4.418012915885921e-06,-3.133993405406272e-05
1109,-4.252670605525381e-06,-3.17929097286526e-05
1110,-4.084470802773486e-06,-3.224566675855017e-05
1111,-3.913382588026331e-06,-3.269818091636479e-05
1112,-3.73937529191526e-06,-3.31504287253269e-05
1113,-3.562418507738045e-06,-3.360238745909868e-05
1114,-3.382482103890015e-06,-3.405403514094e-05
1115,-3.199536236292509e-06,-3.450535054223307e-05
1116,-3.013551360813945e-06,-3.495631318037361e-05
1117,-2.824498245680115e-06,-3.540690331603514e-05
1118,-2.632347983870056e-06,-3.58571019498117e-05
1119,-2.437072005493399e-06,-3.630689081824871e-05
1120,-2.238642090145746e-06,-3.675625238926954e-05
1121,-2.037030379237934e-06,-3.72051698570087e-05
1122,-1.832209388296095e-06,-3.765362713605856e-05
1123,-1.624152019227898e-06,-3.810160885514287e-05
1124,-1.412831572551764e-06,-3.854910035022695e-05
1125,-1.198221759585404e-06,-3.899608765707574e-05
1126,-9.802967145895395e-07,-3.944255750327287e-05
1127,-7.590310068633424e-07,-3.988849729971312e-05
1128,-5.343996527877452e-07,-4.033389513157982e-05
1129,-3.063781278132102e-07,-4.077873974882363e-05
1130,-7.49423783878404e-08,-4.122302055615515e-05
1131,1.599311661776047e-07,-4.166672760256503e-05
1132,3.982655819111013e-07,-4.210985157038862e-05
1133,6.400834384518043e-07,-4.255238376392814e-05
1134,8.854067873961139e-07,-4.299431609764941e-05
1135,1.134257150721435e-06,-4.343564108396928e-05
1136,1.386655509291355e-06,-4.387635182064768e-05
1137,1.642622291445127e-06,-4.431644197780399e-05
1138,1.90217736167661e-06,-4.475590578457155e-05
1139,2.165340009403798e-06,-4.519473801540844e-05
1140,2.432128937834677e-06,-4.563293397608198e-05
1141,2.70256225293146e-06,-4.607048948934328e-05
1142,2.976657452477687e-06,-4.650740088030888e-05
1143,3.254431415250251e-06,-4.694366496156857e-05
1144,3.535900390301636e-06,-4.737927901803433e-05
1145,3.821079986353872e-06,-4.781424079155107e-05
1146,4.109985161308748e-06,-4.8248548465283e-05
1147,4.402630211877238e-06,-4.868220064789644e-05
1148,4.699028763331271e-06,-4.911519635755423e-05
1149,4.999193759381702e-06,-4.954753500574111e-05
1150,5.303137452184383e-06,-4.9979216380935e-05
1151,5.610871392479518e-06,-5.041024063214354e-05
1152,5.922406419865561e-06,-5.084060825232231e-05
1153,6.237752653211824e-06,-5.127032006169042e-05
1154,6.556919481212574e-06,-5.169937719096193e-05
1155,6.879915553086144e-06,-5.212778106450903e-05
1156,7.206748769420878e-06,-5.255553338347161e-05
1157,7.537426273172186e-06,-5.298263610883283e-05
1158,7.871954440813089e-06,-5.340909144447229e-05
1159,8.210338873641385e-06,-5.383490182021555e-05
1160,8.552584389245283e-06,-5.426006987489272e-05
1161,8.898695013132083e-06,-5.468459843942221e-05
1162,9.248673970521316e-06,-5.510849051993515e-05
1163,9.6025236783055e-06,-5.553174928095137e-05
1164,9.960245737180942e-06,-5.595437802862283e-05
1165,1.032184092395211e-05,-5.637638019405903e-05
1166,1.068730918401075e-05,-5.679775931674418e-05
1167,1.105664962399423e-05,-5.721851902806017e-05
1168,1.142986050462284e-05,-5.763866303492854e-05
1169,1.180693923372185e-05,-5.805819510358095e-05
1170,1.218788235942767e-05,-5.847711904346938e-05
1171,1.257268556358311e-05,-5.889543869132914e-05
1172,1.296134365532165e-05,-5.931315789540228e-05
1173,1.335385056484495e-05,-5.973028049983143e-05
1174,1.375019933739449e-05,-6.014681032923498e-05
1175,1.415038212742046e-05,-6.056275117346973e-05
1176,1.455439019294916e-05,-6.097810677259127e-05
1177,1.496221389015211e-05,-6.139288080201993e-05
1178,1.537384266811678e-05,-6.180707685791569e-05
1179,1.578926506382422e-05,-6.222069844277531e-05
1180,1.620846869733212e-05,-6.263374895125068e-05
1181,1.663144026716668e-05,-6.304623165619961e-05
1182,1.705816554592614e-05,-6.345814969497056e-05
1183,1.748862937609546e-05,-6.386950605592791e-05
1184,1.792281566607539e-05,-6.428030356522099e-05
1185,1.836070738642702e-05,-6.469054487380087e-05
1186,1.880228656633423e-05,-6.510023244468683e-05
1187,1.924753429028371e-05,-6.550936854048712e-05
1188,1.969643069496592e-05,-6.591795521117455e-05
1189,2.01489549663976e-05,-6.632599428211796e-05
1190,2.060508533726674e-05,-6.673348734237313e-05
1191,2.106479908450232e-05,-6.714043573323148e-05
1192,2.152807252707e-05,-6.754684053702748e-05
1193,2.199488102399259e-05,-6.795270256620401e-05
1194,2.24651989726003e-05,-6.835802235263697e-05
1195,2.293899980700917e-05,-6.876280013721582e-05
1196,2.341625599682843e-05,-6.916703585967811e-05
1197,2.389693904610023e-05,-6.957072914870009e-05
1198,2.438101949246973e-05,-6.997387931223429e-05
1199,2.486846690658812e-05,-7.037648532809869e-05
1200,2.53592498917488e-05,-7.077854583480936e-05
1201,2.585333608375757e-05,-7.118005912265437e-05
1202,2.63506921510379e-05,-7.158102312500693e-05
1203,2.685128379496957e-05,-7.198143540987153e-05
1204,2.735507575046533e-05,-7.238129317165939e-05
1205,2.786203178678185e-05,-7.278059322318922e-05
1206,2.837211470856787e-05,-7.317933198790772e-05
1207,2.888528635714917e-05,-7.357750549232498e-05
1208,2.940150761205028e-05,-7.397510935865944e-05
1209,2.992073839275425e-05,-7.43721387976856e-05
1210,3.044293766069894e-05,-7.476858860178076e-05
1211,3.096806342151101e-05,-7.516445313816337e-05
1212,3.14960727274782e-05,-7.555972634231691e-05
1213,3.202692168025788e-05,-7.595440171159423e-05
1214,3.256056543382406e-05,-7.63484722989936e-05
1215,3.309695819765105e-05,-7.674193070710221e-05
1216,3.363605324013377e-05,-7.713476908219986e-05
1217,3.41778028922457e-05,-7.752697910851604e-05
1218,3.47221585514321e-05,-7.791855200263172e-05
1219,3.526907068573983e-05,-7.830947850802364e-05
1220,3.581848883818188e-05,-7.869974888974053e-05
1221,3.637036163133795e-05,-7.908935292920424e-05
1222,3.692463677218839e-05,-7.947827991913296e-05
1223,3.748126105718099e-05,-7.986651865857454e-05
1224,3.804018037753185e-05,-8.025405744804757e-05
1225,3.860133972475911e-05,-8.064088408478134e-05
1226,3.916468319644478e-05,-8.102698585804961e-05
1227,3.973015400222996e-05,-8.141234954458901e-05
1228,4.029769447003837e-05,-8.179696140409899e-05
1229,4.086724605252676e-05,-8.218080717481618e-05
1230,4.14387493337646e-05,-8.256387206915535e-05
1231,4.201214403613842e-05,-8.294614076941365e-05
1232,4.258736902748155e-05,-8.332759742353089e-05
1233,4.316436232842668e-05,-8.370822564090018e-05
1234,4.374306111998102e-05,-8.408800848822524e-05
1235,4.432340175132305e-05,-8.446692848541755e-05
1236,4.490531974781551e-05,-8.484496760152899e-05
1237,4.548874981924098e-05,-8.522210725071603e-05
1238,4.607362586824845e-05,-8.559832828822976e-05
1239,4.66598809990186e-05,-8.597361100642826e-05
1240,4.724744752613871e-05,-8.634793513080857e-05
1241,4.783625698369114e-05,-8.672127981605307e-05
1242,4.842624013454982e-05,-8.709362364208684e-05
1243,4.901732697988414e-05,-8.746494461014298e-05
1244,4.960944676886818e-05,-8.783522013883685e-05
1245,5.020252800859375e-05,-8.820442706023945e-05
1246,5.079649847418552e-05,-8.85725416159544e-05
1247,5.139128521911368e-05,-8.893953945319457e-05
1248,5.198681458570576e-05,-8.930539562085434e-05
1249,5.258301221585198e-05,-8.967008456558018e-05
1250,5.317980306190388e-05,-9.00335801278368e-05
1251,5.377711139776351e-05,-9.03958555379664e-05
1252,5.43748608301607e-05,-9.075688341224555e-05
1253,5.497297431011441e-05,-9.111663574893451e-05
1254,5.557137414458074e-05,-9.147508392432361e-05
1255,5.616998200827744e-05,-9.183219868877307e-05
1256,5.676871895568918e-05,-9.218795016275309e-05
1257,5.736750543324802e-05,-9.25423078328786e-05
1258,5.796626129168515e-05,-9.289524054794674e-05
1259,5.856490579855434e-05,-9.32467165149737e-05
1260,5.91633576509214e-05,-9.359670329523839e-05
1261,5.976153498821928e-05,-9.394516780032997e-05
1262,6.03593554052639e-05,-9.429207628820654e-05
1263,6.095673596542974e-05,-9.463739435926587e-05
1264,6.155359321397902e-05,-9.498108695243183e-05
1265,6.214984319154605e-05,-9.532311834126143e-05
1266,6.274540144777035e-05,-9.566345213007484e-05
1267,6.33401830550759e-05,-9.600205125011283e-05
1268,6.393410262259491e-05,-9.633887795572759e-05
1269,6.45270743102304e-05,-9.667389382061003e-05
1270,6.5119011842858e-05,-9.700705973405933e-05
1271,6.570982852466034e-05,-9.733833589729959e-05
1272,6.629943725359105e-05,-9.766768181984784e-05
1273,6.688775053596889e-05,-9.799505631594296e-05
1274,6.747468050119333e-05,-9.832041750103611e-05
1275,6.806013891658074e-05,-9.86437227883518e-05
1276,6.864403720231968e-05,-9.896492888552478e-05
1277,6.922628644653764e-05,-9.928399179132008e-05
1278,6.980679742047877e-05,-9.960086679243996e-05
1279,7.038548059378868e-05,-9.991550846042794e-05
1280,7.096224614990072e-05,-0.0001002278706486737
1281,7.153700400152336e-05,-0.0001005379064895274
1282,7.210966380622231e-05,-0.0001008455683915287
1283,7.268013498209496e-05,-0.0001011508080367586
1284,7.324832672353417e-05,-0.0001014535763783215
1285,7.381414801707438e-05,-0.0001017538236379636
1286,7.43775076573216e-05,-0.0001020514993038336
1287,7.493831426295852e-05,-0.0001023465521283966
1288,7.549647629282336e-05,-0.0001026389301265042
1289,7.605190206206038e-05,-0.000102928580573631
1290,7.660449975833227e-05,-0.0001032154500042822
1291,7.715417745809812e-05,-0.0001034994842105818
1292,7.770084314294719e-05,-0.0001037806282410469
1293,7.824440471598801e-05,-0.0001040588263995543
1294,7.878477001828599e-05,-0.0001043340222445098
1295,7.932184684535069e-05,-0.0001046061585882236
1296,7.985554296366027e-05,-0.000104875177496499
1297,8.038576612722978e-05,-0.0001051410202884432
1298,8.091242409420982e-05,-0.0001054036275365059
1299,8.143542464351743e-05,-0.0001056629390667494
1300,8.195467559149249e-05,-0.0001059188939593614
1301,8.247008480857752e-05,-0.000106171430549412
1302,8.298156023601438e-05,-0.0001064204864278643
1303,8.348900990255706e-05,-0.0001066659984428429
1304,8.39923419411925e-05,-0.0001069079027011647
1305,8.44914646058695e-05,-0.0001071461345701403
1306,8.498628628822964e-05,-0.0001073806286796498
1307,8.547671553433368e-05,-0.0001076113189244961
1308,8.596266106138684e-05,-0.000107838138467045
1309,8.644403177444915e-05,-0.000108061019740152
1310,8.692073678313422e-05,-0.0001082798944503825
1311,8.739268541828996e-05,-0.0001084946935815309
1312,8.785978724865627e-05,-0.0001087053473984378
1313,8.832195209749642e-05,-0.0001089117854511143
1314,8.877909005919869e-05,-0.0001091139365791738
1315,8.923111151584324e-05,-0.000109311728916573
1316,8.967792715373091e-05,-0.0001095050898966695
1317,9.011944797986831e-05,-0.0001096939462575929
1318,9.055558533840855e-05,-0.0001098782240479367
1319,9.098625092703917e-05,-0.0001100578486327693
1320,9.141135681331745e-05,-0.0001102327446999674
1321,9.183081545094659e-05,-0.0001104028362668731
1322,9.224453969598745e-05,-0.0001105680466872751
1323,9.265244282300784e-05,-0.0001107282986587155
1324,9.305443854115716e-05,-0.0001108835142301227
1325,9.345044101016981e-05,-0.0001110336148097688
1326,9.384036485628907e-05,-0.000111178521173555
1327,9.422412518810753e-05,-0.0001113181534736198
1328,9.46016376123239e-05,-0.0001114524312472742
1329,9.497281824940866e-05,-0.0001115812734262597
1330,9.533758374917546e-05,-0.0001117045983463276
1331,9.569585130625568e-05,-0.0001118223237571409
1332,9.604753867547159e-05,-0.0001119343668324942
1333,9.639256418710363e-05,-0.000112040644180849
1334,9.673084676205013e-05,-0.0001121410718561869
1335,9.706230592687273e-05,-0.0001122355653691705
1336,9.738686182872723e-05,-0.0001123240396986147
1337,9.770443525017395e-05,-0.0001124064093032638
1338,9.801494762386244e-05,-0.0001124825881338695
1339,9.831832104709314e-05,-0.0001125524896455672
1340,9.861447829624486e-05,-0.0001126160268105467
1341,9.890334284106959e-05,-0.0001126731121310125
1342,9.918483885884967e-05,-0.0001127236576524298
1343,9.945889124841241e-05,-0.0001127675749770501
1344,9.972542564400252e-05,-0.000112804775277714
1345,9.998436842900425e-05,-0.0001128351693119236
1346,0.0001002356467495135,-0.0001128586674361799
1347,0.0001004791885277549,-0.000112875179620581
1348,0.0001007149224753417,-0.0001128846154636736
1349,0.0001009427781063736,-0.0001128868842075522
1350,0.0001011626857503711,-0.000112881894753201
1351,0.0001013745765650424,-0.0001128695556760713
1352,0.0001015783825488798,-0.0001128497752418886
1353,0.0001017740365535824,-0.0001128224614226824
1354,0.0001019614722963028,-0.0001127875219130319
1355,0.0001021406243717142,-0.0001127448641465224
1356,0.0001023114282638954,-0.0001126943953124031
1357,0.0001024738203580297,-0.0001126360223724415
1358,0.0001026277379519182,-0.0001125696520779659
1359,0.0001027731192673002,-0.0001124951909870904
1360,0.0001029099034609808,-0.0001124125454821122
1361,0.0001030380306357631,-0.0001123216217870793
1362,0.0001031574418511824,-0.0001122223259855147
1363,0.0001032680791340377,-0.0001121145640382949
1364,0.0001033698854887211,-0.0001119982418016738
1365,0.0001034628049073406,-0.0001118732650454423
1366,0.0001035467823796348,-0.0001117395394712213
1367,0.0001036217639026768,-0.0001115969707308752
1368,0.000103687696490366,-0.0001114454644450418
1369,0.000103744528182705,-0.0001112849262217707
1370,0.0001037922080548576,-0.0001111152616752632
1371,0.0001038306862259892,-0.0001109363764447044
1372,0.0001038599138678871,-0.0001107481762131833
1373,0.0001038798432133546,-0.0001105505667266908
1374,0.0001038904275643828,-0.0001103434538131922
1375,0.0001038916213000957,-0.0001101267434017616
1376,0.000103883379884464,-0.0001099003415417781
1377,0.0001038656598737923,-0.0001096641544221707
1378,0.0001038384189239723,-0.0001094180883907099
1379,0.0001038016157975028,-0.0001091620499733357
1380,0.0001037552103702765,-0.0001088959458935184
1381,0.0001036991636381274,-0.0001086196830916446
1382,0.0001036334377231451,-0.0001083331687444213
1383,0.0001035579958797458,-0.000108036310284293
1384,0.0001034728025005058,-0.0001077290154188659
1385,0.0001033778231217534,-0.0001074111921503334
1386,0.000103273024428918,-0.0001070827487948958
1387,0.0001031583742616363,-0.00010674359400217
1388,0.0001030338416186134,-0.0001063936367745853
1389,0.0001028993966622409,-0.0001060327864867543
1390,0.0001027550107229667,-0.0001056609529048221
1391,0.000102600656303419,-0.0001052780462057821
1392,0.0001024363070822836,-0.000104883976996757
1393,0.000102261937917933,-0.0001044786563342394
1394,0.0001020775248518063,-0.0001040619957432879
1395,0.0001018830451115412,-0.0001036339072366754
1396,0.0001016784771138562,-0.000103194303333983
1397,0.0001014638004671844,-0.0001027430970806386
1398,0.0001012389959740555,-0.0001022802020668949
1399,0.0001010040456332296,-0.0001018055324467439
1400,0.0001007589326415801,-0.0001013190029567649
1401,0.0001005036413957264,-0.0001008205289349007
1402,0.0001002381574934187,-0.0001003100263391634
1403,9.996246773466921e-05,-9.978741176626186e-05
1404,9.967656012263654e-05,-9.92526024701524e-05
1405,9.938042386425984e-05,-9.870551638050889e-05
1406,9.907404937064437e-05,-9.814607212110843e-05
1407,9.875742825719685e-05,-9.757418902813381e-05
1408,9.84305533435142e-05,-9.698978716838721e-05
1409,9.809341865302412e-05,-9.639278735741666e-05
1410,9.774601941237866e-05,-9.57831111775515e-05
1411,9.738835205060079e-05,-9.516068099584568e-05
1412,9.702041419798739e-05,-9.452541998192983e-05
1413,9.664220468476428e-05,-9.387725212576709e-05
1414,9.625372353950049e-05,-9.321610225531505e-05
1415,9.585497198727897e-05,-9.254189605409081e-05
1416,9.544595244762259e-05,-9.185456007864089e-05
1417,9.502666853218441e-05,-9.115402177591237e-05
1418,9.459712504219393e-05,-9.044020950052584e-05
1419,9.415732796566794e-05,-8.971305253195218e-05
1420,9.370728447438257e-05,-8.897248109158903e-05
1421,9.324700292061046e-05,-8.821842635973936e-05
1422,9.277649283362452e-05,-8.745082049249069e-05
1423,9.229576491596704e-05,-8.666959663849645e-05
1424,9.180483103948999e-05,-8.587468895565851e-05
1425,9.130370424116425e-05,-8.506603262771061e-05
1426,9.079239871866215e-05,-8.424356388070435e-05
1427,9.027092982571323e-05,-8.340721999939627e-05
1428,8.973931406723621e-05,-8.25569393435386e-05
1429,8.919756909424928e-05,-8.169266136407123e-05
1430,8.864571369855909e-05,-8.081432661921837e-05
1431,8.808376780723242e-05,-7.992187679048773e-05
1432,8.751175247685101e-05,-7.901525469857388e-05
1433,8.692968988755337e-05,-7.809440431916678e-05
1434,8.633760333686292e-05,-7.71592707986654e-05
1435,8.573551723330926e-05,-7.620980046979547e-05
1436,8.512345708983952e-05,-7.524594086713522e-05
1437,8.450144951702711e-05,-7.426764074254675e-05
1438,8.386952221607612e-05,-7.327485008051332e-05
1439,8.322770397162743e-05,-7.226752011338692e-05
1440,8.257602464436637e-05,-7.124560333653966e-05
1441,8.191451516343629e-05,-7.020905352342718e-05
1442,8.124320751865908e-05,-6.915782574055707e-05
1443,8.056213475256815e-05,-6.809187636237013e-05
1444,7.987133095225214e-05,-6.701116308602534e-05
1445,7.917083124101678e-05,-6.591564494609803e-05
1446,7.84606717698653e-05,-6.480528232918504e-05
1447,7.77408897088002e-05,-6.368003698842037e-05
1448,7.701152323795059e-05,-6.253987205789808e-05
1449,7.627261153852656e-05,-6.138475206700467e-05
1450,7.552419478360574e-05,-6.021464295465964e-05
1451,7.476631412875248e-05,-5.902951208346592e-05
1452,7.399901170247462e-05,-5.782932825376505e-05
1453,7.32223305965215e-05,-5.661406171760016e-05
1454,7.243631485602412e-05,-5.538368419258625e-05
1455,7.164100946948253e-05,-5.41381688756859e-05
1456,7.083646035860445e-05,-5.287749045688705e-05
1457,7.002271436799481e-05,-5.160162513278714e-05
1458,6.91998192547052e-05,-5.03105506200779e-05
1459,6.836782367764073e-05,-4.900424616893123e-05
1460,6.752677718683238e-05,-4.768269257628411e-05
1461,6.667673021257594e-05,-4.634587219902281e-05
1462,6.581773405444075e-05,-4.499376896706149e-05
1463,6.49498408701543e-05,-4.362636839631555e-05
1464,6.407310366436322e-05,-4.224365760156793e-05
1465,6.318757627727606e-05,-4.084562530922584e-05
1466,6.229331337319159e-05,-3.943226186996364e-05
1467,6.139037042891425e-05,-3.800355927125201e-05
1468,6.047880372206411e-05,-3.655951114977174e-05
1469,5.955867031928076e-05,-3.510011280370531e-05
1470,5.863002806432898e-05,-3.362536120490711e-05
1471,5.769293556610567e-05,-3.213525501094934e-05
1472,5.674745218655645e-05,-3.062979457703609e-05
1473,5.57936380285013e-05,-2.910898196778906e-05
1474,5.48315539233766e-05,-2.757282096889663e-05
1475,5.386126141889503e-05,-2.602131709862392e-05
1476,5.288282276662882e-05,-2.445447761918118e-05
1477,5.189630090951826e-05,-2.287231154794802e-05
1478,5.090175946931181e-05,-2.127482966854388e-05
1479,4.989926273393946e-05,-1.966204454174872e-05
1480,4.888887564482479e-05,-1.803397051626333e-05
1481,4.787066378413909e-05,-1.639062373930955e-05
1482,4.684469336200025e-05,-1.473202216706323e-05
1483,4.581103120362312e-05,-1.305818557491603e-05
1484,4.476974473642233e-05,-1.136913556756421e-05
1485,4.372090197707342e-05,-9.6648955889158e-06
1486,4.266457151853586e-05,-7.945490931813491e-06
1487,4.160082251704053e-05,-6.210948747570642e-06
1488,4.052972467904752e-05,-4.461298055310993e-06
1489,3.945134824817795e-05,-2.696569751111662e-06
1490,3.836576399212105e-05,-9.167966169400658e-07
1491,3.727304318952496e-05,8.779866706149197e-07
1492,3.617325761687132e-05,2.687743531826233e-06
1493,3.506647953533895e-05,4.512435475533306e-06
1494,3.39527816776609e-05,6.352022091065355e-06
1495,3.283223723497946e-05,8.206461040400026e-06
1496,3.17049198436992e-05,1.007570805054922e-05
1497,3.05709035723479e-05,1.195971690619111e-05
1498,2.943026290844452e-05,1.385843944254047e-05
1499,2.828307274537881e-05,1.577182553847442e-05
1500,2.712940836930891e-05,1.769982310990831e-05
1501,2.596934544607846e-05,1.964237810343379e-05
1502,2.48029600081564e-05,2.159943449022272e-05
1503,2.363032844160725e-05,2.357093426020111e-05
1504,2.245152747308934e-05,2.555681741649674e-05
1505,2.126663415689112e-05,2.755702197016905e-05
1506,2.007572586200554e-05,2.957148393522543e-05
1507,1.887888025924668e-05,3.160013732392556e-05
1508,1.767617530841252e-05,3.36429141423822e-05
